entity,season_type,playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
skaters,playoffs,8481527,2025,Kaedan Korczak,VGK,D,5on5,12,8461.0,220.0,4.47,0.55,0.49,0.56,0.48,0.58,0.47,66.0,9.11,0.47,0.59,2.88,0.39,5.18,3.49,0.45,0.47,0.44,0.0,3.0,3.0,10.0,6.0,19.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,3.0,13.0,0.0,0.0,0.0,22.0,2.0,11.0,11.0,2.0,0.0,0.26,0.21,0.0,0.0,0.0,0.0,19.07,13.0,12.93,9.0,0.12,0.25,0.21,0.38,0.38,0.35,220.0,28.0,9.0,24.0,159.0,38.0,31.0,25.0,126.0,0.0,0.0,27179.0,0.0,4.0,2.0,9.0,88.85,7.42,7.12,7.44,7.15,76.0,45.0,35.0,156.0,9.0,12.0,4.0,86.0,29.0,6.0,2.27,3.5,1.65,3.0,3.0,3.0,155.46,121.0,121.52,1.26,1.88,1.88,6.8,6.83,6.67,63.35,6.18,5.95,6.15,5.93,56.0,32.0,34.0,122.0,8.0,7.0,2.0,62.0,19.0,7.0,1.91,2.36,1.91,3.0,2.0,3.0,121.39,88.0,87.52,0.91,1.78,1.78,5.31,5.35,5.31,16.49,17.18,410.0,446.0,0.75,0.08,13.0,2.0,12.0,2.0
skaters,playoffs,8481527,2025,Kaedan Korczak,VGK,D,4on5,12,83.0,3.0,0.48,1.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,1.39,0.03,0.03,0.03,0.03,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.01,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8481527,2025,Kaedan Korczak,VGK,D,5on4,12,12.0,2.0,1.95,0.0,0.75,0.0,0.88,0.0,0.85,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.36,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8475791,2025,Taylor Hall,CAR,L,other,15,245.0,12.0,10.79,0.91,0.7,0.86,0.51,0.8,0.59,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,7.0,2.0,3.0,1.0,6.0,0.0,0.0,1821.0,0.0,0.0,0.0,0.0,2.88,0.2,0.2,0.2,0.2,0.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.05,0.0,0.0,0.25,0.25,0.25,0.74,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,5.87,2.53,37.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8475791,2025,Taylor Hall,CAR,L,all,15,14641.0,326.0,21.48,0.74,0.58,0.68,0.58,0.71,0.58,112.0,46.19,6.0,3.39,11.37,1.58,21.45,15.21,5.17,6.1,5.25,7.0,4.0,43.0,16.0,20.0,79.0,16.0,5.0,8.0,3.0,8.0,1.0,23.0,14.0,38.0,54.0,6.0,12.0,4.0,22.0,2.0,10.0,35.0,15.0,9.0,1.07,2.06,2.87,0.0,2.0,3.0,80.33,59.0,59.96,3.0,0.79,2.07,2.73,4.05,4.09,3.96,326.0,65.0,11.0,37.0,213.0,64.0,38.0,53.0,171.0,4.0,9.0,44148.0,12.0,8.0,4.0,9.0,180.9,18.8,17.33,19.13,17.62,157.0,83.0,84.0,324.0,20.0,31.0,5.0,167.0,52.0,21.0,5.11,6.71,6.98,9.0,7.0,4.0,331.01,240.0,244.95,2.84,6.45,6.45,15.19,15.38,14.98,76.26,6.53,6.41,6.71,6.59,60.0,40.0,55.0,155.0,6.0,4.0,0.0,67.0,30.0,3.0,2.05,3.76,0.72,0.0,5.0,1.0,155.44,100.0,100.99,1.02,0.65,0.65,6.91,7.07,7.0,42.44,30.45,799.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8475791,2025,Taylor Hall,CAR,L,5on5,15,12137.0,271.0,21.48,0.72,0.54,0.64,0.58,0.68,0.58,73.0,39.32,5.07,2.68,9.58,1.33,18.57,13.78,4.26,5.17,4.34,6.0,3.0,37.0,14.0,17.0,68.0,14.0,5.0,8.0,3.0,8.0,1.0,18.0,11.0,32.0,46.0,5.0,10.0,2.0,19.0,2.0,10.0,31.0,12.0,8.0,1.0,1.65,2.42,0.0,2.0,3.0,69.33,51.0,51.96,3.0,0.57,2.07,2.67,2.96,3.0,2.9,271.0,40.0,11.0,35.0,185.0,56.0,31.0,47.0,137.0,2.0,5.0,32342.0,10.0,8.0,4.0,9.0,146.68,15.07,13.84,15.41,14.14,128.0,67.0,66.0,261.0,17.0,27.0,4.0,137.0,39.0,19.0,4.2,5.11,5.77,8.0,6.0,3.0,268.01,195.0,199.95,2.08,5.63,5.63,11.53,11.72,11.47,70.86,5.86,5.75,6.04,5.93,54.0,39.0,55.0,148.0,6.0,4.0,0.0,64.0,26.0,3.0,1.91,3.23,0.72,0.0,5.0,1.0,148.44,93.0,93.99,0.93,0.65,0.65,6.14,6.3,6.26,24.42,21.13,604.0,431.0,0.4,0.57,8.0,11.0,6.0,9.0
skaters,playoffs,8475791,2025,Taylor Hall,CAR,L,4on5,15,28.0,3.0,3.62,0.0,0.62,0.0,0.38,0.0,0.44,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.26,0.24,0.26,0.24,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.04,0.0,0.0,0.29,0.29,0.27,0.39,0.24,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8475791,2025,Taylor Hall,CAR,L,5on4,15,2231.0,40.0,21.48,0.95,0.84,0.95,0.9,0.93,0.87,76.0,6.87,0.94,0.72,1.79,0.24,2.88,1.43,0.91,0.94,0.91,1.0,1.0,6.0,2.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,0.07,0.41,0.45,0.0,0.0,0.0,11.0,8.0,8.0,0.0,0.21,0.0,0.06,1.09,1.09,1.05,40.0,20.0,0.0,1.0,19.0,6.0,4.0,3.0,27.0,2.0,1.0,3645.0,0.0,0.0,0.0,0.0,31.34,3.52,3.28,3.52,3.28,29.0,12.0,16.0,57.0,3.0,4.0,1.0,27.0,12.0,2.0,0.81,1.5,1.21,1.0,1.0,1.0,57.0,41.0,41.0,0.71,0.82,0.82,3.41,3.41,3.26,2.27,0.2,0.2,0.2,0.2,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.12,0.08,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.02,0.0,0.0,0.22,0.22,0.21,4.67,0.91,109.0,12.0,0.0,0.05,1.0,1.0,0.0,1.0
skaters,playoffs,8476958,2025,Jaccob Slavin,CAR,D,other,15,1749.0,26.0,6.72,0.63,0.73,0.39,0.65,0.4,0.72,19.0,3.21,0.75,0.26,0.54,0.13,1.95,1.38,0.7,0.75,0.7,0.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.16,0.2,0.4,0.0,0.0,0.0,6.0,5.0,5.0,2.0,0.07,0.0,0.2,0.62,0.62,0.61,26.0,7.0,8.0,6.0,5.0,3.0,3.0,2.0,18.0,0.0,0.0,1096.0,0.0,0.0,0.0,2.0,14.57,5.73,5.2,5.73,5.2,7.0,14.0,7.0,28.0,2.0,1.0,0.0,9.0,3.0,9.0,0.36,0.41,4.96,0.0,0.0,2.0,28.0,21.0,21.0,0.18,0.2,0.2,5.71,5.71,5.21,22.51,3.31,3.09,3.31,3.09,26.0,5.0,13.0,44.0,4.0,5.0,1.0,17.0,9.0,5.0,0.46,1.21,1.64,0.0,3.0,1.0,44.0,31.0,31.0,0.5,1.15,1.15,2.66,2.66,2.59,3.36,1.26,26.0,14.0,0.04,0.0,1.0,0.0,1.0,0.0
skaters,playoffs,8476958,2025,Jaccob Slavin,CAR,D,all,15,20874.0,438.0,7.6,0.53,0.68,0.5,0.66,0.52,0.66,35.0,22.59,1.53,1.24,6.44,0.87,11.71,10.21,1.47,1.54,1.47,2.0,1.0,20.0,12.0,16.0,48.0,3.0,0.0,0.0,0.0,4.0,0.0,8.0,20.0,20.0,32.0,0.0,0.0,0.0,8.0,10.0,20.0,29.0,2.0,1.0,0.82,0.31,0.4,0.0,0.0,0.0,49.32,32.0,32.3,16.0,0.27,0.0,0.25,1.55,1.56,1.53,438.0,48.0,72.0,63.0,255.0,72.0,38.0,62.0,266.0,0.0,0.0,37915.0,0.0,2.0,1.0,29.0,181.64,19.37,18.34,19.45,18.42,154.0,93.0,81.0,328.0,12.0,17.0,0.0,181.0,43.0,23.0,5.49,5.01,8.87,6.0,4.0,2.0,333.33,247.0,249.95,2.29,2.8,2.8,18.86,18.95,18.22,170.4,16.86,16.29,17.06,16.48,148.0,81.0,102.0,331.0,15.0,16.0,1.0,160.0,48.0,21.0,4.65,6.06,6.15,2.0,8.0,5.0,331.77,229.0,230.21,2.83,3.64,3.64,16.05,16.29,16.06,41.87,20.12,795.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8476958,2025,Jaccob Slavin,CAR,D,5on5,15,15907.0,342.0,7.6,0.54,0.62,0.55,0.63,0.57,0.63,39.0,16.03,0.54,0.79,5.33,0.6,8.43,6.31,0.53,0.55,0.54,2.0,1.0,14.0,8.0,15.0,37.0,3.0,0.0,0.0,0.0,4.0,0.0,7.0,11.0,14.0,22.0,0.0,0.0,0.0,8.0,6.0,13.0,22.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,38.32,22.0,22.3,9.0,0.17,0.0,0.06,0.65,0.66,0.64,342.0,38.0,29.0,51.0,224.0,66.0,31.0,51.0,194.0,0.0,0.0,28572.0,0.0,0.0,0.0,18.0,153.73,12.51,12.06,12.59,12.15,132.0,76.0,72.0,280.0,9.0,15.0,0.0,159.0,36.0,13.0,4.81,4.09,3.61,6.0,3.0,0.0,285.33,208.0,210.95,1.98,2.42,2.42,12.06,12.15,11.93,118.58,10.61,10.34,10.8,10.53,98.0,61.0,73.0,232.0,8.0,9.0,0.0,115.0,32.0,12.0,3.35,3.98,3.27,2.0,4.0,2.0,232.77,159.0,160.21,1.62,2.08,2.08,10.15,10.39,10.27,26.98,16.38,585.0,347.0,3.21,0.32,34.0,3.0,28.0,2.0
skaters,playoffs,8476958,2025,Jaccob Slavin,CAR,D,4on5,15,3186.0,65.0,7.6,0.26,0.59,0.25,0.38,0.3,0.39,22.0,3.35,0.23,0.19,0.57,0.14,1.34,2.53,0.23,0.23,0.23,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.04,0.0,0.0,0.28,0.28,0.28,65.0,1.0,35.0,6.0,23.0,3.0,4.0,8.0,50.0,0.0,0.0,2210.0,0.0,0.0,0.0,0.0,12.54,1.04,0.99,1.04,0.99,15.0,2.0,1.0,18.0,1.0,1.0,0.0,13.0,3.0,1.0,0.32,0.43,0.3,0.0,1.0,0.0,18.0,17.0,17.0,0.13,0.18,0.18,0.99,0.99,0.98,29.31,2.94,2.86,2.94,2.86,24.0,15.0,16.0,55.0,3.0,2.0,0.0,28.0,7.0,4.0,0.83,0.87,1.24,0.0,1.0,2.0,55.0,39.0,39.0,0.71,0.42,0.42,3.24,3.24,3.2,1.96,1.38,18.0,30.0,0.13,0.0,2.0,0.0,2.0,0.0
skaters,playoffs,8476958,2025,Jaccob Slavin,CAR,D,5on4,15,32.0,5.0,2.48,1.0,0.95,1.0,0.93,1.0,0.93,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,2145.0,0.0,2.0,1.0,3.0,0.8,0.09,0.09,0.09,0.09,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.15,53.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
