game_date,home_team,away_team,home_odds,away_odds,home_score,away_score,home_win,season,source_query,source,market_home_raw_prob,market_away_raw_prob,market_home_no_vig_prob,home_decimal_odds,away_decimal_odds
2024-03-16,DET,BUF,105,-125,4,1,1,20232024,Buffalo Sabres lowest moneyline 2023-24,statmuse,0.4878048780487805,0.5555555555555556,0.4675324675324675,2.05,1.8
2024-03-16,EDM,COL,-131,110,2,3,0,20232024,Colorado Avalanche highest moneyline 2023-24,statmuse,0.5670995670995671,0.47619047619047616,0.5435684647302904,1.7633587786259541,2.1
2024-03-16,FLA,TBL,-165,139,3,5,0,20232024,Tampa Bay Lightning highest moneyline 2023-24,statmuse,0.6226415094339622,0.41841004184100417,0.5980890270721164,1.606060606060606,2.3899999999999997
2024-03-16,NYI,OTT,-165,139,3,4,0,20232024,New York Islanders lowest moneyline 2023-24,statmuse,0.6226415094339622,0.41841004184100417,0.5980890270721164,1.606060606060606,2.3899999999999997
2024-03-16,TOR,CAR,119,-140,4,5,0,20232024,Toronto Maple Leafs highest moneyline 2023-24,statmuse,0.45662100456621,0.5833333333333334,0.43907793633369924,2.19,1.7142857142857144
2024-03-16,VAN,WSH,-233,189,1,2,0,20232024,Vancouver Canucks lowest moneyline 2023-24,statmuse,0.6996996996996997,0.3460207612456747,0.669107783419617,1.4291845493562232,2.8899999999999997
2024-03-17,CBJ,WPG,203,-250,1,6,0,20232024,Columbus Blue Jackets highest moneyline 2023-24,statmuse,0.33003300330033003,0.7142857142857143,0.31602708803611734,3.03,1.4
2024-03-17,CHI,SJS,-175,147,5,2,1,20232024,Chicago Blackhawks lowest moneyline 2023-24,statmuse,0.6363636363636364,0.4048582995951417,0.6111700247437257,1.5714285714285714,2.4699999999999998
2024-03-17,NYR,NYI,-155,131,5,2,1,20232024,New York Islanders highest moneyline 2023-24,statmuse,0.6078431372549019,0.4329004329004329,0.5840469782236358,1.6451612903225805,2.31
2024-03-17,OTT,CAR,181,-221,2,7,0,20232024,Ottawa Senators highest moneyline 2023-24,statmuse,0.35587188612099646,0.6884735202492211,0.3407607137928472,2.81,1.4524886877828054
2024-03-17,STL,ANA,-229,186,4,2,1,20232024,St. Louis Blues lowest moneyline 2023-24,statmuse,0.6960486322188449,0.34965034965034963,0.6656300180905339,1.4366812227074237,2.8600000000000003
2024-03-17,VGK,NJD,-186,154,3,1,1,20232024,New Jersey Devils highest moneyline 2023-24,statmuse,0.6503496503496503,0.3937007874015748,0.622910184062022,1.5376344086021505,2.54
2024-03-18,CGY,WSH,-133,113,2,5,0,20232024,Calgary Flames lowest moneyline 2023-24,statmuse,0.5708154506437768,0.4694835680751174,0.5487032481744757,1.7518796992481203,2.13
2024-03-19,ANA,MIN,190,-235,0,4,0,20232024,Minnesota Wild lowest moneyline 2023-24,statmuse,0.3448275862068966,0.7014925373134329,0.3295622233152976,2.9,1.425531914893617
2024-03-19,BOS,OTT,-222,183,6,2,1,20232024,Boston Bruins lowest moneyline 2023-24,statmuse,0.6894409937888198,0.35335689045936397,0.6611453707406394,1.4504504504504505,2.83
2024-03-19,DET,CBJ,-173,144,4,3,1,20232024,Detroit Red Wings lowest moneyline 2023-24,statmuse,0.6336996336996337,0.4098360655737705,0.6072620554724364,1.5780346820809248,2.44
2024-03-19,EDM,MTL,-394,308,3,2,1,20232024,Edmonton Oilers lowest moneyline 2023-24,statmuse,0.7975708502024291,0.24509803921568626,0.7649320491834483,1.2538071065989849,4.08
2024-03-19,LAK,CHI,-367,288,6,2,1,20232024,Chicago Blackhawks highest moneyline 2023-24,statmuse,0.7858672376873662,0.25773195876288657,0.7530354951982061,1.2724795640326976,3.88
2024-03-19,NSH,SJS,-498,375,8,2,1,20232024,Nashville Predators lowest moneyline 2023-24,statmuse,0.8327759197324415,0.21052631578947367,0.798211574152185,1.2008032128514057,4.75
2024-03-19,NYI,CAR,134,-159,1,4,0,20232024,New York Islanders highest moneyline 2023-24,statmuse,0.42735042735042733,0.6138996138996139,0.4104205622286312,2.34,1.6289308176100628
2024-03-19,NYR,WPG,-125,105,2,4,0,20232024,Winnipeg Jets highest moneyline 2023-24,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05
2024-03-19,STL,COL,186,-228,3,4,0,20232024,Colorado Avalanche lowest moneyline 2023-24,statmuse,0.34965034965034963,0.6951219512195121,0.3346665578320137,2.8600000000000003,1.4385964912280702
2024-03-19,VAN,BUF,-200,165,3,2,1,20232024,Buffalo Sabres highest moneyline 2023-24,statmuse,0.6666666666666666,0.37735849056603776,0.6385542168674698,1.5,2.65
2024-03-19,VGK,TBL,-135,115,3,5,0,20232024,Tampa Bay Lightning highest moneyline 2023-24,statmuse,0.574468085106383,0.46511627906976744,0.552594002855783,1.7407407407407407,2.15
2024-03-20,DAL,ARI,-302,240,5,2,1,20232024,Arizona Coyotes highest moneyline 2023-24,statmuse,0.7512437810945274,0.29411764705882354,0.7186450167973124,1.3311258278145695,3.4
2024-03-20,LAK,MIN,-156,131,6,0,1,20232024,Minnesota Wild highest moneyline 2023-24,statmuse,0.609375,0.4329004329004329,0.5846583165682393,1.641025641025641,2.31
2024-03-21,ANA,CHI,-122,102,4,0,1,20232024,Anaheim Ducks lowest moneyline 2023-24,statmuse,0.5495495495495496,0.49504950495049505,0.5260865852617197,1.819672131147541,2.02
2024-03-21,BOS,NYR,-154,130,2,5,0,20232024,New York Rangers highest moneyline 2023-24,statmuse,0.6062992125984252,0.43478260869565216,0.5823742190069057,1.6493506493506493,2.3
2024-03-21,CAR,PHI,-258,209,3,2,1,20232024,Carolina Hurricanes lowest moneyline 2023-24,statmuse,0.7206703910614525,0.32362459546925565,0.6901023181731618,1.3875968992248062,3.09
2024-03-21,EDM,BUF,-235,191,8,3,1,20232024,Buffalo Sabres highest moneyline 2023-24,statmuse,0.7014925373134329,0.3436426116838488,0.6711979192226529,1.425531914893617,2.91
2024-03-21,FLA,NSH,-165,139,0,3,0,20232024,Nashville Predators highest moneyline 2023-24,statmuse,0.6226415094339622,0.41841004184100417,0.5980890270721164,1.606060606060606,2.3899999999999997
2024-03-21,NJD,WPG,111,-131,4,1,1,20232024,New Jersey Devils highest moneyline 2023-24,statmuse,0.47393364928909953,0.5670995670995671,0.4552531483415778,2.1100000000000003,1.7633587786259541
2024-03-21,OTT,STL,-132,111,2,5,0,20232024,Ottawa Senators lowest moneyline 2023-24,statmuse,0.5689655172413793,0.47393364928909953,0.5455613883883099,1.7575757575757576,2.1100000000000003
2024-03-21,SJS,TBL,291,-368,1,4,0,20232024,San Jose Sharks highest moneyline 2023-24,statmuse,0.2557544757033248,0.7863247863247863,0.2454270850813895,3.91,1.2717391304347827
2024-03-21,VAN,MTL,-275,221,4,1,1,20232024,Montreal Canadiens highest moneyline 2023-24,statmuse,0.7333333333333333,0.3115264797507788,0.7018485390578414,1.3636363636363638,3.21
2024-03-21,VGK,SEA,-206,171,3,1,1,20232024,Seattle Kraken highest moneyline 2023-24,statmuse,0.673202614379085,0.36900369003690037,0.6459398792030175,1.4854368932038835,2.71
2024-03-22,ARI,SEA,-110,-110,2,1,1,20232024,Arizona Coyotes lowest moneyline 2023-24,statmuse,0.5238095238095238,0.5238095238095238,0.5,1.9090909090909092,1.9090909090909092
2024-03-22,COL,CBJ,-421,330,6,1,1,20232024,Colorado Avalanche lowest moneyline 2023-24,statmuse,0.8080614203454894,0.23255813953488372,0.7765195384549394,1.2375296912114013,4.3
2024-03-22,DAL,PIT,-196,163,4,2,1,20232024,Pittsburgh Penguins highest moneyline 2023-24,statmuse,0.6621621621621622,0.38022813688212925,0.6352343865529649,1.510204081632653,2.63
2024-03-22,WSH,CAR,162,-195,7,6,1,20232024,Washington Capitals highest moneyline 2023-24,statmuse,0.3816793893129771,0.6610169491525424,0.3660503784588659,2.62,1.5128205128205128
2024-03-23,LAK,TBL,-131,111,4,3,1,20232024,Tampa Bay Lightning highest moneyline 2023-24,statmuse,0.5670995670995671,0.47393364928909953,0.5447468516584222,1.7633587786259541,2.1100000000000003
2024-03-23,MIN,STL,-151,127,4,5,0,20232024,Minnesota Wild lowest moneyline 2023-24,statmuse,0.601593625498008,0.44052863436123346,0.5772773969718915,1.6622516556291391,2.27
2024-03-23,NJD,OTT,-155,131,2,5,0,20232024,Ottawa Senators highest moneyline 2023-24,statmuse,0.6078431372549019,0.4329004329004329,0.5840469782236358,1.6451612903225805,2.31
2024-03-23,NSH,DET,-169,142,1,0,1,20232024,Detroit Red Wings highest moneyline 2023-24,statmuse,0.6282527881040892,0.4132231404958678,0.6032331337207587,1.5917159763313609,2.42
2024-03-23,NYR,FLA,-116,-103,4,3,1,20232024,Florida Panthers highest moneyline 2023-24,statmuse,0.5370370370370371,0.5073891625615764,0.5141933793344396,1.8620689655172413,1.970873786407767
2024-03-23,SJS,CHI,102,-122,4,5,0,20232024,Chicago Blackhawks lowest moneyline 2023-24,statmuse,0.49504950495049505,0.5495495495495496,0.4739134147382802,2.02,1.819672131147541
2024-03-23,TOR,EDM,116,-137,6,3,1,20232024,Toronto Maple Leafs highest moneyline 2023-24,statmuse,0.46296296296296297,0.5780590717299579,0.44471965773474437,2.16,1.72992700729927
2024-03-23,VAN,CGY,-180,148,4,2,1,20232024,Calgary Flames highest moneyline 2023-24,statmuse,0.6428571428571429,0.4032258064516129,0.6145374449339207,1.5555555555555556,2.48
2024-03-23,VGK,CBJ,-390,305,4,2,1,20232024,Columbus Blue Jackets highest moneyline 2023-24,statmuse,0.7959183673469388,0.24691358024691357,0.7632278328098575,1.2564102564102564,4.05
2024-03-24,ANA,TBL,186,-229,2,3,0,20232024,Tampa Bay Lightning lowest moneyline 2023-24,statmuse,0.34965034965034963,0.6960486322188449,0.334369981909466,2.8600000000000003,1.4366812227074237
2024-03-24,ARI,DAL,180,-220,2,4,0,20232024,Arizona Coyotes highest moneyline 2023-24,statmuse,0.35714285714285715,0.6875,0.3418803418803419,2.8,1.4545454545454546
2024-03-24,CAR,TOR,-199,164,2,1,1,20232024,Toronto Maple Leafs highest moneyline 2023-24,statmuse,0.6655518394648829,0.3787878787878788,0.6372943859478869,1.5025125628140703,2.6399999999999997
2024-03-24,CGY,BUF,118,-140,1,4,0,20232024,Buffalo Sabres lowest moneyline 2023-24,statmuse,0.45871559633027525,0.5833333333333334,0.4402054292002935,2.1799999999999997,1.7142857142857144
2024-03-24,COL,PIT,-255,208,5,4,1,20232024,Colorado Avalanche lowest moneyline 2023-24,statmuse,0.7183098591549296,0.3246753246753247,0.6887057172921781,1.392156862745098,3.08
2024-03-24,NYI,NJD,-139,117,0,4,0,20232024,New Jersey Devils highest moneyline 2023-24,statmuse,0.5815899581589958,0.4608294930875576,0.5579231637164049,1.7194244604316546,2.17
2024-03-24,OTT,EDM,166,-201,5,3,1,20232024,Ottawa Senators highest moneyline 2023-24,statmuse,0.37593984962406013,0.6677740863787376,0.3601943374099513,2.66,1.4975124378109452
2024-03-24,PHI,FLA,131,-155,1,4,0,20232024,Philadelphia Flyers highest moneyline 2023-24,statmuse,0.4329004329004329,0.6078431372549019,0.41595302177636406,2.31,1.6451612903225805
2024-03-24,SEA,MTL,-163,137,1,5,0,20232024,Seattle Kraken lowest moneyline 2023-24,statmuse,0.6197718631178707,0.4219409282700422,0.5949546441607244,1.6134969325153374,2.37
2024-03-25,VAN,LAK,-127,107,2,3,0,20232024,Los Angeles Kings highest moneyline 2023-24,statmuse,0.5594713656387665,0.4830917874396135,0.5366306721917165,1.7874015748031495,2.0700000000000003
2024-03-26,ARI,CBJ,-167,140,6,2,1,20232024,Arizona Coyotes lowest moneyline 2023-24,statmuse,0.6254681647940075,0.4166666666666667,0.6001796945193171,1.5988023952095807,2.4
2024-03-26,CHI,CGY,145,-173,3,1,1,20232024,Calgary Flames lowest moneyline 2023-24,statmuse,0.40816326530612246,0.6336996336996337,0.3917629331993973,2.45,1.5780346820809248
2024-03-26,COL,MTL,-450,343,1,2,0,20232024,Colorado Avalanche lowest moneyline 2023-24,statmuse,0.8181818181818182,0.22573363431151242,0.7837625319441713,1.2222222222222223,4.43
2024-03-26,FLA,BOS,-137,116,3,4,0,20232024,Boston Bruins highest moneyline 2023-24,statmuse,0.5780590717299579,0.46296296296296297,0.5552803422652556,1.72992700729927,2.16
2024-03-26,NSH,VGK,-147,123,5,4,1,20232024,Nashville Predators lowest moneyline 2023-24,statmuse,0.5951417004048583,0.4484304932735426,0.5702927924009673,1.6802721088435373,2.23
2024-03-26,NYR,PHI,-182,152,6,5,1,20232024,Philadelphia Flyers highest moneyline 2023-24,statmuse,0.6453900709219859,0.3968253968253968,0.6192482177576151,1.5494505494505495,2.52
2024-03-26,PIT,CAR,159,-190,4,1,1,20232024,Pittsburgh Penguins highest moneyline 2023-24,statmuse,0.3861003861003861,0.6551724137931034,0.37079657332821897,2.59,1.526315789473684
2024-03-26,SEA,ANA,-201,167,4,0,1,20232024,Seattle Kraken lowest moneyline 2023-24,statmuse,0.6677740863787376,0.37453183520599254,0.6406699535616651,1.4975124378109452,2.67
2024-03-26,SJS,DAL,323,-416,3,6,0,20232024,Dallas Stars lowest moneyline 2023-24,statmuse,0.2364066193853428,0.8062015503875969,0.22674541236026155,4.23,1.2403846153846154
2024-03-26,TOR,NJD,-156,132,3,6,0,20232024,New Jersey Devils highest moneyline 2023-24,statmuse,0.609375,0.43103448275862066,0.5857068876229934,1.641025641025641,2.3200000000000003
2024-03-26,WPG,EDM,113,-133,3,4,0,20232024,Winnipeg Jets highest moneyline 2023-24,statmuse,0.4694835680751174,0.5708154506437768,0.4512967518255245,2.13,1.7518796992481203
2024-03-26,WSH,DET,-127,107,4,3,1,20232024,Washington Capitals lowest moneyline 2023-24,statmuse,0.5594713656387665,0.4830917874396135,0.5366306721917165,1.7874015748031495,2.0700000000000003
2024-03-27,BUF,OTT,-139,118,2,6,0,20232024,Buffalo Sabres lowest moneyline 2023-24,statmuse,0.5815899581589958,0.45871559633027525,0.5590568613704292,1.7194244604316546,2.1799999999999997
2024-03-27,TBL,BOS,-117,-103,3,1,1,20232024,Boston Bruins highest moneyline 2023-24,statmuse,0.5391705069124424,0.5073891625615764,0.5151837230488916,1.8547008547008548,1.970873786407767
2024-03-28,ARI,NSH,129,-153,8,4,1,20232024,Nashville Predators lowest moneyline 2023-24,statmuse,0.4366812227074236,0.6047430830039525,0.4193115335532095,2.29,1.65359477124183
2024-03-28,CAR,DET,-259,210,4,0,1,20232024,Carolina Hurricanes lowest moneyline 2023-24,statmuse,0.7214484679665738,0.3225806451612903,0.6910233238660815,1.3861003861003862,3.1
2024-03-28,COL,NYR,-141,120,2,3,0,20232024,New York Rangers highest moneyline 2023-24,statmuse,0.5850622406639004,0.45454545454545453,0.5627721335268505,1.7092198581560285,2.2
2024-03-28,EDM,LAK,-159,134,4,1,1,20232024,Los Angeles Kings highest moneyline 2023-24,statmuse,0.6138996138996139,0.42735042735042733,0.5895794377713689,1.6289308176100628,2.34
2024-03-28,FLA,NYI,-192,159,2,3,0,20232024,New York Islanders highest moneyline 2023-24,statmuse,0.6575342465753424,0.3861003861003861,0.6300425704439488,1.5208333333333335,2.59
2024-03-28,MIN,SJS,-390,307,3,1,1,20232024,Minnesota Wild lowest moneyline 2023-24,statmuse,0.7959183673469388,0.2457002457002457,0.764116882491696,1.2564102564102564,4.07
2024-03-28,MTL,PHI,136,-162,4,1,1,20232024,Philadelphia Flyers lowest moneyline 2023-24,statmuse,0.423728813559322,0.6183206106870229,0.4066302458405761,2.3600000000000003,1.617283950617284
2024-03-28,OTT,CHI,-181,150,2,0,1,20232024,Chicago Blackhawks lowest moneyline 2023-24,statmuse,0.6441281138790036,0.4,0.6169052488070892,1.5524861878453038,2.5
2024-03-28,PIT,CBJ,-231,188,3,2,1,20232024,Pittsburgh Penguins lowest moneyline 2023-24,statmuse,0.6978851963746223,0.3472222222222222,0.6677640823864777,1.432900432900433,2.88
2024-03-28,SEA,ANA,-220,180,4,2,1,20232024,Seattle Kraken lowest moneyline 2023-24,statmuse,0.6875,0.35714285714285715,0.6581196581196581,1.4545454545454546,2.8
2024-03-28,STL,CGY,-120,-100,5,3,1,20232024,St. Louis Blues lowest moneyline 2023-24,statmuse,0.5454545454545454,0.5,0.5217391304347826,1.8333333333333335,2.0
2024-03-28,TOR,WSH,-186,153,5,1,1,20232024,Toronto Maple Leafs lowest moneyline 2023-24,statmuse,0.6503496503496503,0.3952569169960474,0.6219831346321605,1.5376344086021505,2.5300000000000002
2024-03-30,CBJ,PIT,149,-179,4,3,1,20232024,Pittsburgh Penguins lowest moneyline 2023-24,statmuse,0.40160642570281124,0.6415770609318996,0.384981578838432,2.49,1.558659217877095
2024-03-30,CGY,LAK,136,-161,4,2,1,20232024,Calgary Flames highest moneyline 2023-24,statmuse,0.423728813559322,0.6168582375478927,0.40720169745381923,2.3600000000000003,1.62111801242236
2024-03-30,COL,NSH,-179,149,7,4,1,20232024,Nashville Predators highest moneyline 2023-24,statmuse,0.6415770609318996,0.40160642570281124,0.6150184211615681,1.558659217877095,2.49
2024-03-30,EDM,ANA,-607,439,6,1,1,20232024,Anaheim Ducks highest moneyline 2023-24,statmuse,0.8585572842998586,0.18552875695732837,0.8223051074086456,1.1647446457990116,5.39
2024-03-30,FLA,DET,-226,184,3,2,1,20232024,Detroit Red Wings highest moneyline 2023-24,statmuse,0.6932515337423313,0.352112676056338,0.6631674656968094,1.4424778761061947,2.84
2024-03-30,MTL,CAR,223,-276,0,3,0,20232024,Carolina Hurricanes lowest moneyline 2023-24,statmuse,0.30959752321981426,0.7340425531914894,0.2966516236942595,3.23,1.3623188405797102
2024-03-30,PHI,CHI,-307,245,1,5,0,20232024,Chicago Blackhawks highest moneyline 2023-24,statmuse,0.7542997542997543,0.2898550724637681,0.7224022098693859,1.3257328990228012,3.45
2024-03-30,SEA,DAL,140,-167,0,3,0,20232024,Seattle Kraken highest moneyline 2023-24,statmuse,0.4166666666666667,0.6254681647940075,0.3998203054806828,2.4,1.5988023952095807
2024-03-30,STL,SJS,-340,268,0,4,0,20232024,San Jose Sharks highest moneyline 2023-24,statmuse,0.7727272727272727,0.2717391304347826,0.739829706717124,1.2941176470588236,3.68
2024-03-30,TBL,NYI,-149,125,4,1,1,20232024,New York Islanders highest moneyline 2023-24,statmuse,0.5983935742971888,0.4444444444444444,0.5738125802310654,1.6711409395973154,2.25
2024-03-30,WPG,OTT,-204,169,2,3,0,20232024,Ottawa Senators highest moneyline 2023-24,statmuse,0.6710526315789473,0.37174721189591076,0.643510483606173,1.4901960784313726,2.69
2024-03-31,VAN,ANA,-545,398,3,2,1,20232024,Anaheim Ducks highest moneyline 2023-24,statmuse,0.8449612403100775,0.20080321285140562,0.8079842815039743,1.18348623853211,4.98
2024-04-01,CBJ,COL,278,-350,4,1,1,20232024,Colorado Avalanche lowest moneyline 2023-24,statmuse,0.26455026455026454,0.7777777777777778,0.25380710659898476,3.78,1.2857142857142856
2024-04-01,NYR,PIT,-190,160,2,5,0,20232024,Pittsburgh Penguins highest moneyline 2023-24,statmuse,0.6551724137931034,0.38461538461538464,0.6301020408163266,1.526315789473684,2.6
2024-04-01,PHI,NYI,-124,104,3,4,0,20232024,Philadelphia Flyers lowest moneyline 2023-24,statmuse,0.5535714285714286,0.49019607843137253,0.5303589399530358,1.8064516129032258,2.04
2024-04-01,SJS,SEA,180,-219,2,4,0,20232024,San Jose Sharks lowest moneyline 2023-24,statmuse,0.35714285714285715,0.6865203761755486,0.34220124436816135,2.8,1.45662100456621
2024-04-01,STL,EDM,168,-202,3,2,1,20232024,St. Louis Blues highest moneyline 2023-24,statmuse,0.373134328358209,0.6688741721854304,0.3580914437488143,2.6799999999999997,1.495049504950495
2024-04-01,TBL,DET,-182,153,2,4,0,20232024,Detroit Red Wings highest moneyline 2023-24,statmuse,0.6453900709219859,0.3952569169960474,0.6201815586024836,1.5494505494505495,2.5300000000000002
2024-04-01,TOR,FLA,114,-134,6,4,1,20232024,Toronto Maple Leafs highest moneyline 2023-24,statmuse,0.4672897196261682,0.5726495726495726,0.4493432675320685,2.1399999999999997,1.7462686567164178
2024-04-01,WPG,LAK,-120,-101,4,3,1,20232024,Los Angeles Kings highest moneyline 2023-24,statmuse,0.5454545454545454,0.5024875621890548,0.5205006473888649,1.8333333333333335,1.99009900990099
2024-04-02,BUF,WSH,-139,117,6,2,1,20232024,Buffalo Sabres lowest moneyline 2023-24,statmuse,0.5815899581589958,0.4608294930875576,0.5579231637164049,1.7194244604316546,2.17
2024-04-02,CGY,ANA,-243,196,3,5,0,20232024,Calgary Flames lowest moneyline 2023-24,statmuse,0.7084548104956269,0.33783783783783783,0.677109613284633,1.4115226337448559,2.96
2024-04-02,MIN,OTT,-137,117,3,2,1,20232024,Minnesota Wild lowest moneyline 2023-24,statmuse,0.5780590717299579,0.4608294930875576,0.5564206704224298,1.72992700729927,2.17
2024-04-02,NJD,PIT,-166,140,3,6,0,20232024,New Jersey Devils lowest moneyline 2023-24,statmuse,0.6240601503759399,0.4166666666666667,0.5996387718242023,1.6024096385542168,2.4
2024-04-02,NSH,BOS,-110,-110,0,3,0,20232024,Boston Bruins highest moneyline 2023-24,statmuse,0.5238095238095238,0.5238095238095238,0.5,1.9090909090909092,1.9090909090909092
